G04a_001,G04a_002,G04a_003,G04a_004,G04a_005,G04a_006,G04a_007,G04a_008,G04a_009,G04a_010
65431030,1164.3,1335.7,1008.6,0,17.6,6,6.7,5,12.5
65431031,1384.0,1687.9,1157.2,0,22.7,7,9.6,4,17.1
65431032,1572.5,1776.0,1256.1,0,33.0,7,11.2,3,22.1
65431033,1392.8,1655.1,1178.2,0,29.5,2,15.7,3,21.6
65431034,1144.8,1326.3,996.9,0,21.9,2,7.1,4,13.3
65431035,1042.2,1236.3,915.1,0,21.4,2,4.2,3,12.8
65431036,966.3,1155.9,809.3,0,22.7,5,5.6,3,13.7
65431037,848.6,992.5,725.7,0,15.7,4,3.3,4,10.5
65431038,791.8,1013.3,689.4,0,17.2,6,2.7,4,9.8
65431039,932.3,1090.9,733.4,0,23.2,5,7.9,6,14.2
65431040,1253.9,1413.5,1089.2,0,20.4,7,5.5,6,11.2
65431041,1505.2,1792.5,1267.1,0,25.1,6,11.7,7,20.2
65431042,1779.3,2010.8,1538.6,0,39.3,3,6.7,3,25.9
65431043,1397.3,1684.0,1219.8,0,34.4,3,12.0,3,21.7
65431044,1196.8,1367.5,1085.6,0,17.5,3,4.6,4,10.5
65431045,1215.7,1373.7,1025.3,0,21.6,3,5.0,5,14.4
65431046,1035.8,1223.7,899.1,0,24.8,5,6.9,3,15.6
65431047,909.2,1042.8,807.1,0,20.5,6,7.2,4,11.3
65431048,950.8,1112.5,786.1,0,20.1,5,3.7,7,13.8
65431049,888.7,1063.9,741.3,0,22.7,1,4.7,3,11.5
65431050,1284.6,1429.6,1086.9,0,18.5,7,7.3,7,13.1
65431051,1447.9,1627.8,1290.5,0,17.5,8,0.8,1,13.6
65431052,1607.9,1899.0,1334.7,0,29.0,8,12.9,8,22.1
65431053,1604.7,1864.8,1338.1,0,33.8,4,10.9,6,25.6
65431054,1361.3,1512.7,1211.3,0,23.4,4,10.7,5,15.3
65431055,1261.7,1456.5,1041.2,0,24.2,5,8.0,5,15.7
65431056,1220.1,1415.7,1002.7,0,26.6,6,13.4,5,20.3
65431057,1059.2,1216.5,931.5,0,19.1,6,4.8,4,11.9
65431058,1082.2,1188.7,916.8,0,18.3,3,4.8,8,13.1
65431059,868.9,1020.8,720.5,0,16.7,3,8.1,2,11.7
65431060,1211.5,1420.6,1015.7,0,22.4,2,5.9,7,14.5
65431061,1239.8,1421.4,1038.8,0,24.7,2,11.0,8,16.9
65431062,1422.3,1743.1,1203.6,0,26.5,7,11.3,8,16.7
65431063,1737.3,1883.5,1438.9,0,32.2,4,5.0,5,21.1
65431064,1560.9,1779.5,1351.1,0,30.4,4,11.0,2,19.8
65431065,1422.9,1546.0,1299.8,0,22.8,5,4.2,4,14.6
65431066,1351.8,1436.8,1158.4,0,18.2,4,5.4,3,12.3
65431067,1135.2,1275.3,960.4,0,15.1,3,9.9,3,12.5
65431068,939.1,1091.1,786.3,0,18.3,2,4.0,3,12.4
65431069,807.8,982.1,679.2,0,16.8,2,7.8,3,12.2
65431070,1074.9,1247.5,908.2,0,22.8,2,4.5,7,14.1
65431071,1172.1,1326.3,1012.4,0,24.3,7,3.2,7,14.5
65431072,1314.1,1566.4,1125.1,0,19.6,8,8.9,8,14.4
65431073,1531.1,1766.0,1350.0,0,23.4,1,10.7,8,16.9
65431074,1546.3,1732.2,1328.9,0,22.0,3,4.1,4,14.9
65431075,1342.2,1524.3,1171.7,0,20.5,4,7.7,2,14.3
65431076,1201.4,1337.6,1028.7,0,21.1,1,7.8,2,13.4
65431077,1105.1,1262.7,1003.3,0,16.4,2,2.6,7,10.6
65431078,1023.2,1180.8,841.4,0,24.6,5,4.1,5,15.0
65431079,983.3,1165.7,766.7,0,27.2,5,2.2,4,18.3
65431080,1030.1,1254.0,866.2,0,28.6,5,5.7,2,17.0
65431081,1110.2,1288.9,957.5,0,25.9,5,5.7,5,14.4
65431082,1256.9,1384.5,1095.8,0,20.7,6,3.6,2,13.0
65431083,1402.6,1616.1,1205.8,0,23.8,7,8.5,5,15.7
65431084,1500.1,1680.4,1318.2,0,21.5,3,6.8,2,14.2
65431085,1362.8,1590.7,1107.8,0,25.7,2,11.9,3,18.6
65431086,1102.7,1261.2,1003.3,0,16.1,2,5.2,2,9.8
65431087,996.3,1070.7,934.5,0,13.4,8,3.3,3,6.5
65431088,1079.6,1176.4,883.7,0,21.5,8,4.4,1,12.3
65431089,1099.2,1164.4,904.5,0,23.1,2,4.4,2,11.9
65431090,1201.1,1373.6,968.5,0,25.3,8,6.4,1,16.3
65431091,1321.3,1473.7,1126.0,0,21.2,8,5.7,5,14.9
65431092,1268.0,1371.8,1107.6,0,20.9,3,1.3,5,11.4
65431093,1278.3,1512.3,1059.6,0,25.8,8,13.1,1,18.6
65431094,1299.6,1448.4,1147.4,0,18.3,1,7.9,1,12.3
65431095,1277.8,1432.4,1126.3,0,20.8,3,6.7,2,15.4
65431096,1029.8,1230.6,921.6,0,18.8,3,6.7,2,10.7
65431097,948.8,1016.2,888.8,0,7.1,3,3.9,3,5.8
65431098,912.5,1087.5,795.7,0,22.1,1,5.2,2,11.9
65431099,906.7,1086.5,774.7,0,20.9,2,9.9,2,14.7
65431100,756.7,900.0,634.1,0,16.9,8,4.6,8,10.8
65431101,691.9,771.1,605.8,0,10.2,1,3.2,2,6.6
65431102,613.2,691.8,552.7,0,5.8,2,2.1,2,4.3
65431103,556.2,603.2,520.0,0,4.3,2,0.3,5,2.9
65431104,533.8,642.9,520.0,0,10.7,5,0.6,5,3.8
65431105,557.1,658.3,520.0,0,10.0,4,1.6,6,5.2
65431106,641.0,749.5,548.0,0,10.7,7,4.3,7,8.2
65431107,831.2,996.5,658.1,0,17.3,7,8.3,6,14.1
65431108,1017.4,1199.2,796.5,0,29.3,6,4.0,7,17.5
65431109,897.4,1208.2,634.9,0,28.4,2,11.6,3,20.7
65431110,637.8,790.2,561.6,0,15.5,2,2.6,1,8.7
65431111,620.5,721.9,543.0,0,15.3,1,0.7,3,7.3
65431112,595.0,668.2,535.3,0,8.8,3,2.1,2,5.2
65431113,560.7,708.9,520.0,0,15.3,6,1.3,3,6.6
65431114,623.2,740.0,535.5,0,14.5,6,3.9,5,8.3
65431115,597.2,734.0,530.3,0,15.3,3,1.9,4,9.7
65431116,673.8,804.8,576.2,0,12.4,6,2.5,6,7.6
65431117,764.6,972.1,625.6,0,17.2,8,3.4,4,11.9
65431118,884.7,1000.7,708.2,0,20.5,1,0.7,3,12.7
65431119,831.0,953.4,632.6,0,18.6,5,5.1,3,11.3
65431120,758.6,1021.8,618.5,0,22.6,6,11.0,5,16.2
65431121,648.5,850.5,535.3,0,19.1,3,1.4,2,11.4
65431122,613.5,813.7,526.5,0,26.5,6,0.2,8,14.7
65431123,729.4,930.8,525.5,0,24.4,6,7.9,4,16.4
65431124,707.0,852.4,582.8,0,20.3,6,4.4,3,12.3
65431125,678.7,909.6,556.5,0,26.2,7,3.0,3,14.5
65431126,787.0,967.1,606.0,0,26.1,6,0.7,7,14.8
65431127,849.2,1049.1,684.8,0,28.7,6,4.9,6,17.0
65431128,857.9,1019.7,654.3,0,24.1,2,3.9,5,17.3
65431129,695.2,903.6,549.6,0,26.2,1,5.7,8,17.7
65431130,965.2,1162.1,735.5,0,32.3,3,9.2,5,21.1
65431131,657.4,850.5,545.4,0,24.5,3,2.6,2,13.7
65431132,727.1,961.7,577.3,0,22.4,7,10.6,7,16.3
65431133,839.8,1001.9,639.4,0,23.0,3,4.9,6,13.4
65431134,786.8,960.9,628.1,0,17.7,3,2.3,8,11.2
65431135,681.9,835.5,590.9,0,18.1,7,4.8,6,12.4
65431136,900.4,1184.2,640.6,0,25.7,8,5.0,6,18.7
65431137,1010.5,1149.6,805.9,0,26.1,2,0.5,5,17.3
65431138,724.9,996.7,584.5,0,29.2,3,7.1,4,17.8
65431139,707.1,938.6,569.7,0,26.0,6,3.9,5,17.0
65431140,842.3,1091.4,659.4,0,29.0,1,5.1,3,17.4
65431141,647.3,897.8,557.0,0,29.9,3,1.3,1,14.0
65431142,734.8,932.6,588.7,0,22.4,8,11.2,8,15.8
65431143,909.6,1022.9,727.5,0,21.9,8,4.0,5,13.3
65431144,868.6,991.7,692.9,0,22.3,4,4.4,2,11.8
65431145,782.4,930.5,636.4,0,18.4,4,4.8,5,11.0
65431146,787.2,1136.8,637.7,0,31.6,8,2.3,6,17.8
65431147,822.9,1098.5,661.7,0,23.8,2,8.4,5,16.4
65431148,772.1,981.3,616.9,0,26.5,6,4.6,2,16.2
65431149,782.1,992.0,616.5,0,27.0,7,4.8,8,16.7
65431150,736.0,852.6,624.8,0,17.3,1,2.7,3,9.6
65431151,625.2,809.7,573.2,0,19.3,2,1.2,6,8.9
65431152,702.8,851.1,577.3,0,21.7,8,6.3,6,13.2
65431153,755.8,927.9,635.7,0,28.9,1,3.7,7,16.2
65431154,800.0,942.9,693.8,0,17.9,1,2.5,6,9.8
65431155,832.1,949.1,698.6,0,17.9,4,4.7,5,11.2
65431156,810.7,937.7,689.3,0,13.6,6,2.6,5,9.6
65431157,863.3,983.6,754.0,0,16.4,6,3.4,7,10.4
65431158,849.9,1029.5,694.3,0,29.2,5,7.1,1,15.0
65431159,809.8,959.4,697.6,0,20.2,7,2.4,5,13.4
65431160,699.1,811.9,618.4,0,14.5,1,5.2,1,9.5
65431161,644.7,809.8,590.6,0,20.4,6,1.9,5,10.0
65431162,862.1,1046.2,697.5,0,21.8,5,10.7,7,15.4
65431163,963.9,1082.7,804.7,0,21.0,5,1.9,3,13.6
65431164,869.2,991.4,753.2,0,19.5,4,4.5,3,11.7
65431165,972.2,1112.3,781.6,0,23.0,7,5.8,7,16.0
65431166,898.8,1042.7,760.5,0,17.0,6,6.2,4,11.4
65431167,1037.2,1271.9,840.6,0,26.3,6,6.4,6,17.8
65431168,1036.6,1251.0,856.8,0,29.0,6,9.9,3,18.4
65431169,869.0,991.0,766.1,0,12.5,6,1.3,5,8.4
65431170,797.5,994.1,675.3,0,18.9,3,7.0,3,11.9
65431171,657.7,774.1,599.2,0,15.5,8,3.7,4,8.9
65431172,757.9,926.3,632.5,0,17.9,8,7.0,8,13.3
65431173,842.1,995.6,714.9,0,18.6,1,5.7,8,12.4
65431174,903.5,975.2,822.4,0,12.2,6,1.7,8,7.3
65431175,1042.1,1194.6,898.7,0,18.6,4,4.3,7,13.9
65431176,1089.2,1263.9,939.4,0,22.9,5,9.4,6,15.1
65431177,1195.9,1361.2,1040.2,0,24.3,7,4.1,5,15.4
65431178,1048.6,1329.3,914.9,0,19.8,3,8.4,4,14.4
65431179,957.5,1101.8,817.2,0,19.5,5,4.5,4,12.2
65431180,822.4,1054.4,685.4,0,25.5,3,6.2,3,14.8
65431181,671.9,770.4,607.9,0,15.0,3,2.7,7,7.3
65431182,680.6,807.2,631.8,0,10.7,8,1.8,7,5.5
65431183,753.1,868.2,683.6,0,14.8,8,1.3,7,8.1
65431184,826.6,929.3,738.9,0,14.2,1,4.4,8,8.7
65431185,945.4,1126.6,829.1,0,21.0,8,6.9,6,13.3
65431186,1161.5,1324.2,976.8,0,21.6,8,2.7,7,14.6
65431187,1284.5,1450.6,1116.6,0,22.0,6,3.4,4,15.2
65431188,1177.6,1405.9,984.8,0,24.3,4,2.8,7,17.5
65431189,1250.8,1521.7,1013.5,0,28.1,5,10.2,5,23.1
65431190,766.5,902.3,691.0,0,15.2,2,2.1,4,7.5
65431191,675.4,744.1,621.8,0,9.7,4,1.1,5,5.2
65431192,691.0,791.8,644.8,0,10.9,6,3.5,7,6.0
65431193,805.0,870.4,723.4,0,11.2,6,4.0,8,7.3
65431194,888.4,1001.5,801.0,0,12.9,5,5.1,6,9.3
65431195,975.4,1079.9,858.6,0,15.3,5,6.8,7,10.8
65431196,1080.0,1201.2,974.9,0,15.1,5,3.5,8,9.4
65431197,1183.0,1322.7,1065.4,0,16.4,8,4.6,3,11.2
65431198,1343.4,1491.9,1175.3,0,27.1,5,0.6,5,16.4
65431199,1319.9,1556.9,1054.0,0,29.1,1,7.7,2,21.2
65431200,660.2,853.3,539.0,0,16.2,1,4.7,2,11.9
65431201,604.7,790.5,489.7,0,21.3,1,3.8,4,10.9
65431202,493.4,581.2,460.0,0,14.9,1,1.1,7,5.7
65431203,554.0,738.0,464.1,0,19.0,6,3.9,5,12.0
65431204,635.9,829.4,471.3,0,25.2,4,2.8,4,16.5
65431205,624.0,751.4,507.0,0,16.2,8,4.2,5,10.4
65431206,723.3,870.5,561.7,0,21.3,3,6.5,7,14.3
65431207,492.3,685.7,394.5,0,25.5,3,8.6,3,13.7
65431208,442.6,550.2,396.1,0,10.4,7,0.4,5,4.6
65431209,591.2,706.7,423.9,0,17.6,8,7.2,7,13.1
65431210,706.6,862.4,516.1,0,22.4,2,8.7,3,15.4
65431211,562.8,732.9,489.6,0,16.4,2,2.8,3,9.6
65431212,519.0,612.8,476.9,0,10.0,5,2.4,5,5.6
65431213,581.0,787.8,481.4,0,23.1,8,2.5,7,13.1
65431214,722.8,841.7,553.2,0,21.3,3,1.1,3,12.5
65431215,679.6,851.0,557.5,0,15.4,5,1.4,3,10.1
65431216,655.1,900.1,484.1,0,22.6,4,3.9,3,11.5
65431217,511.7,690.3,406.7,0,16.8,1,7.5,3,12.9
65431218,472.9,630.7,408.5,0,13.4,7,0.6,1,7.4
65431219,499.8,670.1,424.8,0,24.2,5,2.2,4,13.6
65431220,607.3,789.2,521.6,0,22.8,2,4.6,4,10.6
65431221,642.7,836.6,532.6,0,18.5,6,8.3,5,13.2
65431222,612.3,762.8,515.5,0,21.0,3,3.2,6,11.0
65431223,580.8,841.8,501.6,0,22.1,7,7.5,7,13.8
65431224,750.1,1013.3,588.4,0,27.5,6,7.3,6,14.6
65431225,835.4,1082.5,682.2,0,23.6,6,6.1,4,15.1
65431226,673.5,903.0,488.8,0,26.1,3,3.3,7,16.7
65431227,498.6,562.1,417.9,0,11.0,4,2.5,2,7.0
65431228,499.1,642.1,417.4,0,18.9,7,3.7,4,10.7
65431229,599.1,696.4,451.3,0,21.6,3,2.1,2,10.1
65431230,784.5,974.8,641.0,0,23.5,5,3.2,6,13.4
65431231,753.0,882.4,625.8,0,20.9,3,2.7,2,14.3
65431232,587.4,740.6,520.7,0,21.3,2,1.9,3,9.5
65431233,588.0,776.0,516.8,0,16.7,8,1.2,5,9.2
65431234,754.6,1042.0,576.2,0,26.6,8,2.4,7,16.3
65431235,901.0,1090.9,645.6,0,28.0,3,8.1,1,18.4
65431236,746.7,987.9,541.3,0,21.8,5,6.2,5,15.2
65431237,590.6,883.6,457.8,0,25.4,4,8.6,4,16.7
65431238,495.8,681.0,428.6,0,19.3,7,1.0,8,11.5
65431239,590.7,721.2,474.9,0,18.5,4,4.6,6,10.4
65431240,840.8,1002.6,746.1,0,17.7,4,2.6,4,9.7
65431241,721.8,838.7,598.6,0,11.7,4,5.2,5,8.1
65431242,611.1,828.1,544.4,0,23.5,3,3.6,6,10.8
65431243,719.5,1001.5,555.4,0,27.0,6,9.3,6,18.3
65431244,723.5,875.6,602.0,0,25.4,4,4.3,6,13.6
65431245,703.3,873.0,560.3,0,23.2,1,4.7,1,14.6
65431246,740.3,985.4,533.6,0,23.4,8,12.3,1,19.1
65431247,680.5,909.4,454.6,0,29.4,2,4.9,8,22.2
65431248,510.4,699.0,442.7,0,17.3,7,2.0,5,11.6
65431249,671.6,749.0,494.5,0,21.4,4,5.7,3,12.9
65431250,816.3,972.3,681.7,0,20.9,2,5.2,5,12.3
65431251,709.2,838.3,618.4,0,15.6,1,3.0,2,8.9
65431252,641.9,822.6,566.7,0,23.3,3,3.8,3,12.2
65431253,902.5,1195.3,624.5,0,33.2,7,14.6,6,24.6
65431254,911.4,1195.0,725.7,0,27.7,4,13.4,5,20.2
65431255,667.8,832.5,537.3,0,17.2,3,7.4,3,12.2
65431256,551.4,642.3,472.9,0,10.5,2,3.0,1,6.4
65431257,504.1,703.6,456.5,0,21.7,1,1.7,5,10.0
65431258,522.0,678.6,457.5,0,20.1,7,2.5,6,9.9
65431259,624.8,744.7,511.4,0,17.7,1,5.1,5,11.2
65431260,791.3,973.3,691.8,0,17.3,2,2.5,3,10.6
65431261,752.7,898.2,637.1,0,17.2,5,6.7,4,11.7
65431262,661.4,850.8,592.1,0,19.1,3,1.8,5,9.8
65431263,947.9,1204.3,684.4,0,32.8,7,17.8,7,25.4
65431264,1011.1,1228.7,745.1,0,30.1,3,1.1,6,19.5
65431265,668.7,812.2,538.0,0,20.2,3,5.8,2,13.1
65431266,519.0,649.5,474.7,0,22.4,6,1.7,5,10.0
65431267,586.9,777.4,475.9,0,22.5,6,2.7,2,12.4
65431268,603.4,761.4,496.8,0,17.0,3,2.2,7,9.9
65431269,718.4,936.4,524.0,0,27.2,8,8.9,5,19.6
65431270,940.7,1073.5,819.1,0,18.2,5,6.2,4,12.4
65431271,832.8,964.4,686.5,0,17.7,2,4.5,2,11.7
65431272,689.3,818.2,621.8,0,18.0,3,1.4,4,10.7
65431273,951.4,1260.3,705.9,0,31.1,7,14.2,7,23.7
65431274,1052.7,1261.7,793.1,0,31.8,3,2.0,2,22.2
65431275,676.5,863.8,545.0,0,20.9,3,9.0,3,13.8
65431276,529.7,670.5,488.6,0,28.3,7,0.3,8,11.6
65431277,780.9,970.9,505.5,0,31.9,8,12.1,4,21.2
65431278,655.7,859.5,529.7,0,18.3,4,6.5,6,13.1
65431279,766.5,993.4,542.1,0,28.3,6,2.7,1,19.4
65431280,1069.0,1436.3,869.4,0,29.3,3,9.7,4,18.8
65431281,850.8,985.7,716.3,0,15.3,3,7.6,3,10.6
65431282,732.8,870.4,654.7,0,17.0,6,3.6,3,11.5
65431283,1054.2,1302.9,764.3,0,31.5,6,14.9,6,24.7
65431284,992.6,1298.6,733.8,0,32.0,3,8.7,3,22.7
65431285,677.8,808.0,579.5,0,17.9,3,7.1,3,10.6
65431286,549.1,628.2,499.9,0,7.8,3,1.1,4,5.6
65431287,606.0,782.8,501.2,0,15.7,8,7.2,8,12.7
65431288,677.5,845.9,567.6,0,17.7,2,2.5,2,9.9
65431289,757.3,973.3,585.3,0,22.6,7,4.1,7,15.0
65431290,1074.6,1432.2,871.0,0,28.4,3,14.1,2,21.1
65431291,845.9,964.7,705.3,0,17.5,3,8.8,3,12.1
65431292,839.9,1086.3,689.9,0,23.0,6,5.8,4,15.2
65431293,1204.2,1355.3,875.5,0,29.3,6,6.2,5,22.0
65431294,1024.4,1316.6,771.5,0,30.9,3,13.3,3,22.3
65431295,729.7,850.6,624.9,0,13.2,4,6.9,3,10.0
65431296,589.9,681.5,516.7,0,11.7,3,2.2,3,6.8
65431297,583.8,748.0,513.9,0,16.8,7,2.5,7,10.0
65431298,682.6,816.3,605.3,0,16.7,6,1.2,5,9.7
65431299,823.1,921.2,662.5,0,18.4,6,5.2,5,11.8
65431300,782.1,916.7,601.0,0,22.3,7,3.2,1,15.9
65431301,797.1,915.8,632.2,0,20.3,4,1.0,3,12.8
65431302,771.6,950.2,643.7,0,19.8,8,3.3,4,11.4
65431303,923.4,1030.3,762.8,0,18.8,8,4.4,5,10.6
65431304,1012.4,1077.1,859.5,0,16.7,3,2.3,1,9.7
65431305,833.2,991.7,669.4,0,16.1,3,6.1,4,12.6
65431306,697.3,869.7,581.4,0,13.4,5,2.6,6,9.1
65431307,758.0,906.4,582.6,0,21.1,7,3.3,6,14.8
65431308,729.4,865.1,583.9,0,17.1,3,4.5,6,9.9
65431309,738.0,910.6,593.3,0,17.0,7,7.5,6,12.6
65431310,567.6,683.5,453.3,0,17.2,1,2.8,5,10.5
65431311,651.4,807.3,534.8,0,22.9,8,5.2,7,12.7
65431312,834.9,945.7,622.2,0,25.0,8,2.7,7,11.3
65431313,900.8,1022.4,778.2,0,16.7,8,5.6,5,9.7
65431314,1014.2,1115.9,887.8,0,16.1,6,4.3,1,9.8
65431315,913.9,1083.5,733.6,0,18.0,4,6.8,3,13.6
65431316,786.8,956.5,653.0,0,21.1,6,4.3,4,12.4
65431317,871.0,1021.7,696.4,0,18.4,6,5.6,2,13.0
65431318,762.3,923.3,638.6,0,15.9,4,3.0,4,11.2
65431319,831.1,963.5,655.5,0,20.6,6,4.0,7,13.4
65431320,545.8,702.3,451.9,0,16.8,7,1.5,5,8.8
65431321,725.9,940.5,581.1,0,20.5,7,6.5,7,14.5
65431322,789.8,970.2,622.3,0,20.0,7,4.0,5,14.0
65431323,961.3,1073.5,793.9,0,16.8,6,4.8,6,10.0
65431324,1096.6,1207.3,963.8,0,13.4,6,3.6,7,9.6
65431325,1084.1,1260.1,866.1,0,21.8,5,6.0,7,16.3
65431326,958.7,1199.2,776.7,0,23.8,4,9.1,5,18.9
65431327,987.5,1151.0,822.4,0,20.9,6,5.8,6,14.6
65431328,820.9,973.4,704.6,0,22.3,6,2.1,5,13.9
65431329,943.2,1064.9,792.4,0,19.5,6,3.8,4,11.8
65431330,509.2,598.9,471.4,0,14.3,8,2.5,7,7.3
65431331,673.7,940.6,511.3,0,24.9,8,6.4,6,16.0
65431332,819.9,984.7,668.0,0,24.9,8,3.6,6,14.1
65431333,932.5,1087.6,782.5,0,21.2,1,4.6,8,12.9
65431334,1052.3,1161.6,913.8,0,17.7,1,7.7,8,12.3
65431335,1152.2,1258.7,1006.5,0,19.2,7,3.7,6,12.0
65431336,1221.7,1312.2,997.6,0,25.1,5,3.7,5,14.3
65431337,1129.7,1273.6,932.8,0,22.9,3,4.1,2,17.7
65431338,1001.6,1171.5,818.8,0,21.2,6,2.4,4,15.7
65431339,1006.8,1111.6,854.8,0,14.0,4,5.7,5,10.6
65431340,563.4,678.1,492.7,0,16.7,7,3.3,4,9.2
65431341,640.3,785.7,528.7,0,16.9,4,4.6,6,10.4
65431342,672.0,887.6,565.4,0,21.6,1,6.0,7,12.9
65431343,831.6,1044.7,664.6,0,27.8,5,9.3,6,19.2
65431344,963.5,1136.2,780.8,0,28.8,5,9.0,8,18.3
65431345,1092.8,1228.3,932.2,0,17.9,7,4.0,5,13.0
65431346,1190.9,1290.4,1051.0,0,15.0,2,5.5,1,10.5
65431347,1218.4,1280.7,1108.4,0,21.1,4,3.4,8,11.6
65431348,1045.6,1208.3,827.0,0,20.7,1,2.8,2,15.0
65431349,900.3,1035.8,754.8,0,17.2,2,8.8,2,13.8
65431350,617.7,757.2,515.0,0,19.9,7,2.6,3,12.7
65431351,740.2,891.1,595.5,0,15.6,4,1.7,3,10.1
65431352,688.6,841.8,586.7,0,21.0,5,4.0,5,13.4
65431353,797.6,1075.0,632.1,0,26.5,1,2.2,6,16.3
65431354,960.2,1140.9,708.7,0,27.5,1,3.7,1,18.3
65431355,949.4,1132.9,805.9,0,21.9,1,6.5,8,15.3
65431356,1041.2,1165.1,896.1,0,18.8,1,5.1,6,12.9
65431357,1154.2,1206.8,1028.2,0,17.2,2,4.7,7,10.0
65431358,981.0,1137.8,797.3,0,20.5,4,10.3,3,15.8
65431359,797.2,932.9,679.1,0,14.1,4,6.4,2,10.3
65431360,663.7,895.7,540.5,0,26.1,4,5.7,4,14.9
65431361,697.0,802.7,559.9,0,15.8,8,4.2,8,10.4
65431362,808.6,884.1,678.1,0,18.7,6,2.0,4,10.3
65431363,871.6,1121.7,698.9,0,22.6,5,12.3,5,18.6
65431364,929.8,1125.4,710.3,0,27.6,5,3.7,4,16.7
65431365,1001.5,1178.6,778.6,0,27.2,5,6.4,6,15.3
65431366,1095.6,1200.4,937.5,0,17.5,5,0.9,3,10.0
65431367,1039.9,1201.5,816.9,0,21.1,2,7.9,2,15.4
65431368,928.6,1095.6,787.0,0,20.0,1,5.7,1,12.9
65431369,811.9,963.1,648.0,0,18.6,4,6.1,3,13.7
65431370,770.9,972.6,617.3,0,23.9,4,5.4,5,15.0
65431371,630.0,732.4,564.3,0,17.0,3,2.6,7,9.6
65431372,827.1,1070.1,648.0,0,24.8,6,16.0,6,19.9
65431373,1045.3,1122.3,808.8,0,26.1,2,3.7,5,15.3
65431374,961.4,1125.2,808.8,0,23.8,1,4.5,1,15.3
65431375,1069.2,1200.1,916.5,0,15.0,8,8.0,8,11.6
65431376,1150.3,1254.5,977.7,0,19.0,3,5.7,3,12.7
65431377,938.1,1116.3,785.7,0,15.5,3,4.8,3,11.0
65431378,801.6,952.7,672.4,0,18.6,1,3.7,2,11.6
65431379,725.9,922.6,595.0,0,23.8,2,4.9,5,14.6
65431380,812.9,983.0,637.2,0,23.0,3,2.9,4,15.6
65431381,644.2,707.0,588.9,0,10.0,8,0.4,4,5.2
65431382,774.8,979.0,646.0,0,20.3,1,9.8,8,15.6
65431383,839.6,1016.4,707.6,0,25.9,2,4.1,7,14.0
65431384,1017.3,1126.5,808.8,0,23.4,6,1.0,8,14.2
65431385,1084.3,1176.1,914.9,0,19.8,5,3.9,8,10.6
65431386,1130.3,1203.3,983.6,0,20.6,3,3.1,5,11.3
65431387,922.5,1090.9,775.0,0,17.4,2,6.3,2,11.5
65431388,765.2,920.5,670.7,0,14.2,4,3.9,3,9.1
65431389,764.0,916.4,632.9,0,19.6,6,5.2,5,13.1
65431390,845.9,955.6,698.2,0,21.4,3,3.1,6,11.8
65431391,706.4,860.7,609.6,0,14.2,4,0.5,5,7.9
65431392,718.5,906.4,633.1,0,19.3,6,4.2,6,11.4
65431393,907.7,1010.7,717.4,0,17.4,5,2.2,4,12.5
65431394,1014.5,1110.2,867.0,0,20.1,7,3.0,1,13.8
65431395,980.9,1125.9,840.8,0,19.8,1,4.9,8,13.0
65431396,1080.4,1172.1,910.1,0,18.4,3,4.4,1,12.4
65431397,985.8,1153.8,824.7,0,19.0,4,6.4,7,13.9
65431398,845.3,1022.7,705.4,0,19.0,4,6.3,4,12.9
65431399,924.2,1030.8,760.1,0,21.2,6,2.8,5,12.3
65431400,781.2,911.4,628.8,0,17.0,3,2.7,5,11.5
65431401,692.2,800.8,569.4,0,13.8,5,4.9,3,10.0
65431402,613.8,707.7,516.6,0,12.0,4,3.6,4,6.8
65431403,546.7,611.1,477.3,0,9.4,4,3.7,4,5.6
65431404,506.9,552.8,443.7,0,8.6,3,2.5,3,4.4
65431405,418.9,482.9,351.6,0,12.1,3,1.7,5,7.1
65431406,412.3,465.3,369.7,0,6.1,4,0.9,5,4.0
65431407,406.2,484.0,318.3,0,10.8,3,1.5,7,5.9
65431408,351.1,434.7,274.0,0,10.0,6,1.3,6,7.3
65431409,372.4,442.1,297.0,0,9.3,4,3.3,5,6.3
65431410,852.0,960.6,735.5,0,14.0,2,6.7,3,10.5
65431411,740.9,822.0,632.1,0,11.8,1,4.6,4,8.8
65431412,667.8,716.7,585.6,0,12.6,1,3.5,2,7.1
65431413,573.5,653.5,485.2,0,9.9,3,4.7,3,7.1
65431414,495.4,557.3,405.2,0,12.6,6,1.9,2,6.9
65431415,478.0,561.2,390.1,0,11.1,6,3.2,4,6.5
65431416,449.4,488.1,375.2,0,8.3,3,1.7,5,4.9
65431417,400.8,459.0,347.9,0,7.4,6,0.8,5,4.8
65431418,431.0,464.4,372.9,0,9.3,6,0.7,4,4.2
65431419,383.3,444.7,317.5,0,8.1,2,2.7,3,4.9
65431420,830.8,977.8,682.3,0,15.3,4,7.5,3,11.3
65431421,698.8,828.7,598.2,0,13.9,4,4.1,2,9.7
65431422,598.4,688.4,530.3,0,9.5,5,4.0,4,6.9
65431423,558.0,625.6,477.7,0,11.0,1,2.3,3,6.7
65431424,533.2,583.6,438.5,0,12.6,6,0.7,3,6.8
65431425,529.8,581.1,447.7,0,7.9,3,2.3,2,5.4
65431426,434.5,520.0,379.5,0,11.6,3,1.1,1,6.6
65431427,456.2,496.6,406.8,0,7.2,6,2.2,3,4.2
65431428,442.4,471.7,380.9,0,7.9,2,0.5,5,3.3
65431429,382.6,447.6,320.7,0,8.7,2,2.4,5,5.7
